LANStream starting on http://0.0.0.0:8090  (local: http://localhost:8090)
INFO:     127.0.0.1:60510 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60512 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61397 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63427 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58828 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50322 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54256 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51275 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51156 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59406 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57823 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56929 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56946 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60396 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60395 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53548 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53550 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62038 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62040 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55962 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55960 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62276 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62278 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:62280 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58370 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:61554 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61556 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58404 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58407 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58413 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58411 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58415 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64848 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64849 - "GET /api/settings HTTP/1.1" 200 OK
