LANStream starting on http://0.0.0.0:8090  (local: http://localhost:8090)
INFO:     127.0.0.1:53531 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53533 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:53534 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:60160 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62829 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:62830 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:54886 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:54885 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:54889 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:54890 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:52768 - "GET /api/media/Movies/Inception/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:52771 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:52769 - "GET /api/media/Movies/Spyder/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:52775 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53280 - "GET /api/stream/movies/8 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:62224 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51311 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51317 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56372 - "GET /api/media/Movies/Spyder/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:61774 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58890 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64482 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59083 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64854 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64856 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60942 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60143 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49207 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50858 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63357 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63381 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62221 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62716 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62718 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62722 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62724 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62726 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:62728 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62730 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62733 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:53973 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55484 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55492 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55511 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55541 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59680 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52910 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59553 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59562 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59568 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50104 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62895 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62905 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62907 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62909 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62911 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62913 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:62915 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62917 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62919 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:62923 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:59336 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55057 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55061 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55063 - "POST /api/shows HTTP/1.1" 201 Created
INFO:     127.0.0.1:55065 - "POST /api/shows/2/poster HTTP/1.1" 200 OK
INFO:     127.0.0.1:55067 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:55069 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:55073 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55075 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55077 - "POST /api/shows/2/seasons HTTP/1.1" 201 Created
INFO:     127.0.0.1:55079 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55083 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55085 - "POST /api/shows/2/seasons/3/episodes HTTP/1.1" 201 Created
INFO:     127.0.0.1:55087 - "POST /api/episodes/3/thumbnail HTTP/1.1" 200 OK
INFO:     127.0.0.1:55093 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55089 - "POST /api/episodes/3/video HTTP/1.1" 200 OK
INFO:     127.0.0.1:55095 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60805 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:53708 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62474 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57329 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59616 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57958 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:57960 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:57962 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:57964 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:58935 - "GET /api/media/Movies/Interstellar/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:58936 - "GET /api/media/Movies/Inception/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:58939 - "GET /api/media/Movies/Spyder/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:58938 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:58941 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:54995 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63782 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:57331 - "GET /api/media/TV%20Shows/Counterpart/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:57334 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61376 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:49397 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60837 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:62519 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:62370 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:51697 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:62585 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:52670 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59829 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59830 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:59831 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:59833 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59836 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:59838 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:62826 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59984 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:57348 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57350 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57093 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57639 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57641 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57646 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:57648 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57650 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:57652 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:57654 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:57656 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57658 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:57660 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:55007 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58513 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51485 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54995 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60582 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58658 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:58657 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:60072 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:60071 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:60076 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:60074 - "GET /api/media/Movies/Spyder/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:61743 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61745 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64635 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64642 - "DELETE /api/movies/8 HTTP/1.1" 204 No Content
INFO:     127.0.0.1:64644 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:64648 - "DELETE /api/movies/7 HTTP/1.1" 204 No Content
INFO:     127.0.0.1:64650 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:64652 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61209 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61211 - "DELETE /api/movies/6 HTTP/1.1" 204 No Content
INFO:     127.0.0.1:61213 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62716 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62718 - "DELETE /api/movies/3 HTTP/1.1" 204 No Content
INFO:     127.0.0.1:62720 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62722 - "DELETE /api/movies/2 HTTP/1.1" 204 No Content
INFO:     127.0.0.1:62724 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62728 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54439 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55605 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65239 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65242 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:65243 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:65245 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65247 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:65249 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:65253 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52171 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61703 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61472 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57046 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57054 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62716 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62745 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50551 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50577 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49674 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49697 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64530 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60578 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60595 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59676 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59678 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:59677 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:59680 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59684 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:59682 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:61168 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61774 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:61775 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:61777 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:61779 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:61797 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63406 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63440 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61499 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64288 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51726 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51754 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64898 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52236 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61635 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58928 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59700 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59720 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51023 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61735 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:57172 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:51257 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:56054 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:64639 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58226 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61066 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58051 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58052 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58053 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:58055 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58057 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58059 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:64861 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61286 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:61285 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61287 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:61289 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:61292 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61293 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:65506 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:65504 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65510 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:65514 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65512 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:53311 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50745 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:50075 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61420 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60036 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60038 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:60039 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:60041 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60043 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:60045 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:56971 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54465 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63907 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59937 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58456 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52182 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62820 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62826 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62828 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62830 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:62832 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:62836 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:62835 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:62840 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:62842 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:62858 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65487 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65489 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:65490 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:65495 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:65492 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65496 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:65507 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:65505 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:65503 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65511 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:65513 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:65509 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:65519 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58587 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:58585 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58589 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58591 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:58593 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58599 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58601 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58603 - "GET /api/media/TV%20Shows/From/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:58607 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58609 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58611 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:58613 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:58623 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58625 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58627 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58638 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58639 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58641 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:58643 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58647 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:58646 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58673 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58707 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:58706 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58709 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:58711 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:58715 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:58714 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:58717 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:58721 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58719 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58723 - "GET /api/media/TV%20Shows/From/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:58725 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58727 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:58729 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:58731 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:60671 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60670 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60673 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:60675 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:60677 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60679 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60683 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60685 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60687 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60689 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52576 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52604 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52606 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:61295 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63800 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63798 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63808 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63810 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63812 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:63820 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63822 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63826 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54866 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54868 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54870 - "GET /api/media/TV%20Shows/Counterpart/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:54872 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54875 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54877 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
